0,0,0.0
0,1,-0.41556136471158
0,2,-1.23833865689081
0,3,-2.1285343772993
0,4,-2.71000019697246
0,5,-11.37962187166345
0,6,-24.2642152572509
0,7,-28.05204038809964
0,8,-38.99973298708357
0,9,-50.66949589886208
0,10,-46.30606603359863
0,11,-57.43706883957721
0,12,-93.84099863193657
0,13,-72.02497189155001
0,14,-68.46778012750943
0,15,-56.3121407710876
0,16,-58.81344307270235
0,17,-51.81408114777227
0,18,-45.39331539856822
0,19,-47.26931380463406
0,20,-34.18772800609524
0,21,-54.62531470316246
0,22,-65.40522272256699
0,23,-65.11631767484046
0,24,-55.21365107907602
0,25,-44.54614826448082
0,26,-42.55354712438759
0,27,-29.86801362231293
0,28,-24.98462546724373
0,29,-12.6109077472115
0,30,-4.30848553872958
0,31,-2.66971783603518
0,32,-0.5787037037037
0,33,-1.49813340382386
0,34,-1.11361832720408
0,35,-5.31466369136495
0,36,-11.30587512433391
0,37,-22.05546478879502
0,38,-49.76883350989107
0,39,-75.01264731498097
0,40,-114.8700060013717
0,41,-157.2954976405969
0,42,-231.96746313246587
0,43,-309.6062642264674
0,44,-369.59100886818374
0,45,-445.230563484171
0,46,-471.17885029664114
0,47,-536.5494179003589
0,48,-702.331961591221
0,49,-742.0436646980413
0,50,-756.8492452481157
0,51,-845.3998873024242
0,52,-881.5983830604457
0,53,-950.0229889191899
0,54,-1154.6819680396422
0,55,-1240.0367549388868
0,56,-1291.8962655873925
0,57,-1249.7414840515949
0,58,-1356.6751119226947
0,59,-1242.8730767852796
0,60,-1241.2605783607737
0,61,-1079.0215087480842
0,62,-961.8432837543567
0,63,-965.3826819409181
0,64,-1000.0
0,65,-847.5098881082412
0,66,-638.9179569491696
0,67,-504.582917588648
0,68,-461.55043222173936
0,69,-450.62939341496474
0,70,-404.5530747118879
0,71,-276.9331540838336
0,72,-222.4379226831089
0,73,-226.81085260112832
0,74,-219.6128397509059
0,75,-220.49318454102485
0,76,-245.1592911091035
0,77,-261.20119837028045
0,78,-305.53747324756733
0,79,-267.0671937690013
0,80,-269.37753182870375
0,81,-183.7900314112139
0,82,-104.05476783022635
0,83,-30.20858462683055
0,84,-7.34621174033675
0,85,-0.43338951124213
0,86,1.64938978e-06
0,87,0.57742784394097
0,88,7.617378515883
0,89,18.93644070107848
0,90,49.72317253635494
0,91,111.60449089551858
0,92,179.21734076959112
0,93,239.27155016246564
0,94,283.4652665036695
0,95,355.9234476758311
0,96,421.875
0,97,408.70042999448225
0,98,347.16744509704006
0,99,384.83861470184013
0,100,390.61665405454636
0,101,274.70073476113913
0,102,228.07954373044407
0,103,195.39241348557505
0,104,206.8814126140539
0,105,141.96944538837235
0,106,98.85223103014656
0,107,58.60446357110052
0,108,22.68502964651578
0,109,4.52389162697117
0,110,0.32317648098767
0,111,-0.03716466786011
0,112,-3.10149016203704
0,113,-1.13246239892398
0,114,-0.07252650664656
0,115,-0.01076579440663
0,116,-0.00215888460563
0,117,0.01506627807183
0,118,0.02957380342263
0,119,0.0009821394546
0,120,-1.938067e-07
0,121,-0.03509520667442
0,122,-0.63235805619838
0,123,-0.55971445823468
